Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,module,library
gs_ind_0,MFAP5 Mediated Ovarian Cancer Cell Motility And Invasiveness WP3301,1/13,0.1905051548689148,0.6896286606254716,7.333686354378819,12.159809519814274,TNNC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Macrophage Stimulating Protein MSP Signaling WP5353,2/105,0.5069243033494933,0.7640609708335032,1.4732323681376762,1.0009046268980177,MST1;HSPB1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Mammary Gland Development Pregnancy And Lactation Stage 3 Of 4 WP2817,2/32,0.09365008220453871,0.6053808885364824,5.023802340004694,11.897318324455116,ORAI1;TPM3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Markers Of Kidney Cell Lineage WP5236,1/58,0.6110593748858167,0.8192721989209839,1.5894979190649074,0.7829249196936048,DES,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Mechanoreg And Pathology Of YAP TAZ Hippo And Non Hippo Mechs WP4534,3/44,0.03374872184049379,0.33936214739607645,5.18648722198857,17.576033941428484,ACTA1;ACTC1;MST1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Melanoma WP4685,1/66,0.6586564244823927,0.8576749124554898,1.3946145115903048,0.5823258069426549,VCL,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Mesodermal Commitment Pathway WP2857,1/140,0.8982900154697848,0.9290885302858918,0.6515778639160809,0.0698897440436948,CSRP2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Metabolic Epileptic Disorders WP5355,1/87,0.7577671379805434,0.871926740710532,1.0545542304839717,0.2925113522499439,ENO3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Metabolic Reprogramming In Pancreatic Cancer WP5220,1/41,0.4868396294612158,0.7640609708335032,2.259259259259259,1.6262611591944174,GFPT1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,MicroRNAs In Cardiomyocyte Hypertrophy WP1544,1/80,0.7284129661214773,0.871926740710532,1.1479460477270107,0.36376932898867825,MYLK3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Microtubule Cytoskeleton Regulation WP2038,1/48,0.5421686819113034,0.7682057232373606,1.9254153714224462,1.178697132882324,CFL2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Mitochondrial Complex IV Assembly WP4922,1/33,0.41541074371626274,0.7160316787158149,2.816888610371299,2.474601445301743,COX6A1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Mitochondrial Fission And Fusion WP4318,1/12,0.17723209402093465,0.6896286606254716,7.971929513858142,13.793790891949966,MFN2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Monoamine Transport WP727,1/29,0.37606629161669675,0.7131823910968685,3.213098938793011,3.142378128754419,SLC5A7,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Myometrial Relaxation And Contraction Pathways WP289,4/150,0.22340336087951299,0.7094036547226641,1.8834734879138666,2.8229055162163275,RYR1;MYL2;ACTA1;ACTC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,N Glycan Biosynthesis WP5153,2/54,0.21623634160228772,0.6994838331037446,2.91430519037881,4.462918286201293,DOLK;DPM3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,NO cGMP PKG Mediated Neuroprotection WP4008,2/43,0.15238609754341495,0.6892408342601424,3.6894818537955505,6.9411619077219315,NEFL;ACTN2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,NPHP1 Deletion Syndrome WP5399,1/11,0.16374229764191228,0.6892408342601424,8.731742798952576,15.79975192380056,FLNC,Module11,WikiPathways_2024_Human_Human
gs_ind_0,NRF2 Pathway WP2884,3/117,0.2921021672597143,0.7114052368625343,1.870654483828448,2.302124027168121,SRXN1;SLC5A7;SLC6A6,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Nanoparticle Triggered Autophagic Cell Death WP2509,1/23,0.3120516393824864,0.7114052368625343,4.071554650373388,4.74167796267216,UVRAG,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Nephrotic Syndrome WP4758,1/44,0.5113237498797236,0.7640609708335032,2.103026897956317,1.4106101876198414,INF2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Network Map Of SARS CoV 2 Signaling WP5115,1/232,0.9776127071854468,0.9776127071854468,0.39020731701952643,0.008834954005489266,SIGMAR1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Neural Crest Differentiation WP2064,2/90,0.4272454215541879,0.7160316787158149,1.7246658116991902,1.466650068521995,MPZ;PMP22,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Neurodegeneration W Brain Fe Accumulation NBIA Subtypes Pathway WP4577,1/43,0.503294471391239,0.7640609708335032,2.152653648017252,1.477968618711433,SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Neurotransmitter Disorders WP4220,1/9,0.13609834365908835,0.6892408342601424,10.787708158619864,21.514762853450392,TPH1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Nicotine Effect On Dopaminergic Neurons WP1602,4/21,0.00031775122403630824,0.006390330172285755,15.904153166421208,128.0958951582502,CHRNA3;CHRNA6;CHRNB2;CHRNA5,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Nonalcoholic Fatty Liver Disease WP4396,1/147,0.9093247341248744,0.9313836561908488,0.6201525062038189,0.0589473594832794,COX6A1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Notch Signaling WP268,1/44,0.5113237498797236,0.7640609708335032,2.103026897956317,1.4106101876198414,PSEN2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Notch Signaling WP61,2/52,0.2044061184763752,0.698066178192904,3.030128166190852,4.810772339010019,FHL1;PSEN2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Nuclear Receptors Meta Pathway WP2882,5/278,0.4658911004801272,0.7529132963116342,1.227607011328496,0.9376503626185374,ANKRD1;FGD4;SLC5A7;SLC6A6;SRXN1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Orexin Receptor Pathway WP5094,1/83,0.7414037884024264,0.871926740710532,1.105980374004814,0.3309202533105661,NOX4,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Overlap Between Signal Transduction Pathways LMNA Laminopathies WP4879,2/54,0.21623634160228772,0.6994838331037446,2.91430519037881,4.462918286201293,MSTN;TMPO,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Oxidative Stress Response WP408,2/31,0.08870581640125,0.6053808885364824,5.194447332848082,12.583184106903404,TXNRD2;NOX4,Module11,WikiPathways_2024_Human_Human
gs_ind_0,P38 MAPK Signaling WP400,1/34,0.42485446298641005,0.7160316787158149,2.732619995744293,2.3391462407603534,HSPB1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,PGK1 PKM2 KHKC KHKA Acting As Protein Kinases WP5433,1/15,0.21641488759010882,0.6994838331037446,6.321300653135754,9.675116891555307,MYL2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,PI3K Akt Signaling WP4172,4/320,0.7617892471884464,0.871926740710532,0.8618458982752724,0.23449563429708914,LAMA2;COL6A3;ITGA7;THBS4,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Perturbations Host Cell Autophagy Induced By SARS CoV 2 Prots WP4936,1/44,0.5113237498797236,0.7640609708335032,2.103026897956317,1.4106101876198414,RAB7A,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Phosphatidyl Inositol Phosphate Pathway WP5411,2/44,0.15803549638641126,0.6892408342601424,3.6024299290268256,6.646251260443413,MTMR2;MTM1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Phosphoinositides Metabolism WP4971,3/47,0.039905215321434005,0.38014968279892397,4.83586738342985,15.5775293645675,MTMR2;SBF2;MTM1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Photodynamic Therapy Induced NFE2L2 NRF2 Survival Signaling WP3612,1/22,0.30076401871204633,0.7114052368625343,4.261213470373703,5.119546770999496,SRXN1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Physico Chemical Features And Toxicity Associated Pathways WP3680,2/62,0.2640011719809871,0.7114052368625343,2.5275904612212474,3.366249365475333,ACTA1;NEFL,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Pleural Mesothelioma WP5087,5/410,0.7943186105841971,0.882034776170182,0.8205778210067064,0.18895496807141637,ACTA1;MST1;ACTC1;LAMA2;TNNT1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Primary Focal Segmental Glomerulosclerosis FSGS WP2572,2/71,0.3177544244455644,0.7114052368625343,2.1989524944461607,2.5210472379230193,VCL;INF2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Primary Ovarian Insufficiency WP5316,1/161,0.9279441192396615,0.9435836268672961,0.5655252488722234,0.04229210694313841,MGME1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Primary Ovarian Insufficiency WP5461,1/121,0.8611260911228757,0.9009469508279798,0.7552796815711859,0.1129251415795442,MGME1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,PtdIns 4 5 P2 In Cytokinesis Pathway WP5199,1/12,0.17723209402093465,0.6896286606254716,7.971929513858142,13.793790891949966,MYL2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Purine Metabolism And Related Disorders WP4224,1/23,0.3120516393824864,0.7114052368625343,4.071554650373388,4.74167796267216,AMPD1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Purine Metabolism WP4792,1/13,0.1905051548689148,0.6896286606254716,7.333686354378819,12.159809519814274,AMPD1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,RANKL RANK Signaling WP2018,1/50,0.556856059754724,0.7813251691132174,1.8473739430969573,1.0815422909922299,FHL2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Regulation Of Actin Cytoskeleton WP51,2/144,0.677870385776931,0.871926740710532,1.0672335234815054,0.4149395195855062,CFL2;VCL,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Rett Syndrome WP4312,1/48,0.5421686819113034,0.7682057232373606,1.9254153714224462,1.178697132882324,GABRA3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Selenium Metabolism And Selenoproteins WP28,2/43,0.15238609754341495,0.6892408342601424,3.6894818537955505,6.9411619077219315,TXNRD2;SELENON,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Selenium Micronutrient Network WP15,2/80,0.37056395522636876,0.7131823910968685,1.9456710041290557,1.9315244786344832,TXNRD2;SELENON,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sleep Regulation WP3591,1/30,0.3861429520855973,0.7131823910968685,3.103973212744658,2.953578372441838,CHRNB2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Small Cell Lung Cancer WP4658,1/93,0.7803985193099789,0.871926740710532,0.9857543898277096,0.2444183604547432,LAMA2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Smith Magenis And Potocki Lupski Syndrome Copy Number Variation WP5381,3/141,0.39765552984748576,0.7160316787158149,1.5440069978280047,1.423835622876861,CFL2;EFCAB2;MYH2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sphingolipid Metabolism In Senescence WP5121,1/27,0.35541610429814574,0.7131823910968685,3.4560581024478347,3.5751747776983,SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sphingolipid Metabolism Integrated Pathway WP4726,1/25,0.334085332228262,0.7114052368625343,3.738684068332017,4.0989393018242835,SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sphingolipid Metabolism Overview WP4725,1/25,0.334085332228262,0.7114052368625343,3.738684068332017,4.0989393018242835,SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sphingolipid Pathway WP1422,1/28,0.36582490292901465,0.7131823910968685,3.3301610812812443,3.3488115396932874,SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Spinal Cord Injury WP2431,1/111,0.836416359056608,0.8989398775754281,0.8241837233091576,0.14722291051320407,NOX4,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Striated Muscle Contraction Pathway WP383,23/38,2.587411797645514e-32,4.68321535373838e-30,101.7570181135888,7400.998046044516,TNNI3;TPM1;NEB;MYL2;DES;ACTN2;ACTN3;ACTA1;DMD;ACTC1;MYOM1;TPM3;MYBPC2;TNNT1;TPM2;MYBPC1;MYBPC3;TNNT2;TTN;MYH6;TCAP;TNNC1;MYH8,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Sudden Infant Death Syndrome SIDS Susceptibility Pathways WP706,5/148,0.09146558817895967,0.6053808885364824,2.3603566559179345,5.645483259414332,TPH1;CAV3;CHRNB4;CHAT;CHRNB2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Synaptic Vesicle Pathway WP2267,2/48,0.1809933609605197,0.6896286606254716,3.2916639180244958,5.626424440303547,DNM2;SLC18A3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Synthesis Of Ceramides And 1 Deoxyceramides WP5194,2/21,0.04444249426036653,0.3830519743393497,7.863510041424152,24.483503949745728,DES;SPTLC1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,TROP2 Regulatory Signaling WP5300,1/45,0.5192237536603365,0.7640609708335032,2.0556305636284584,1.347302132545252,PSEN2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,TYROBP Causal Network In Microglia WP3945,1/52,0.5710741157544488,0.7890413355080551,1.7753939849326716,0.9946401177989989,KCNE3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Thermogenesis WP4321,1/107,0.8253477023467212,0.8989398775754281,0.8553684633257795,0.16418842478755766,PNPLA2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Thyroid Hormones And Peripheral Downstream Signaling Effects WP4746,1/92,0.7767784721177424,0.871926740710532,0.9965944375813829,0.25173983060915195,PNPLA2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525,1/65,0.6530396673200294,0.8565230419197486,1.416331170368967,0.603523363323377,DMGDH,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Transcriptional Cascade Regulating Adipogenesis WP4211,1/13,0.1905051548689148,0.6896286606254716,7.333686354378819,12.159809519814274,EGR2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Triacylglyceride Synthesis WP325,1/22,0.30076401871204633,0.7114052368625343,4.261213470373703,5.119546770999496,PNPLA2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Tryptophan Metabolism WP465,1/29,0.37606629161669675,0.7131823910968685,3.213098938793011,3.142378128754419,TPH1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,UDP Derived Sugars Synthesis In Fibroblasts WP5394,1/11,0.16374229764191228,0.6892408342601424,8.731742798952576,15.79975192380056,GFPT1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Urea Cycle And Metabolism Of Amino Groups WP497,1/20,0.27763246143654813,0.7114052368625343,4.6988876703744324,6.021423066804366,CKM,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Urotensin II Mediated Signaling WP5158,2/68,0.2998978956621571,0.7114052368625343,2.298614634746375,2.7682519694397767,NOX4;PLN,Module11,WikiPathways_2024_Human_Human
gs_ind_0,VEGFA VEGFR2 Signaling WP3888,10/419,0.14077471755840387,0.6892408342601424,1.5836179324551418,3.104832472562003,FHL2;CSRP2;VCL;HSPB1;BIN1;TPM3;NOX4;MICAL2;NEXN;MYL2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Vitamin D Receptor Pathway WP2877,2/150,0.6994219280283085,0.871926740710532,1.023699847830727,0.365973823937772,COL13A1;TPM1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Vitamin D Sensitive Calcium Signaling In Depression WP4698,1/33,0.41541074371626274,0.7160316787158149,2.816888610371299,2.474601445301743,TPH1,Module11,WikiPathways_2024_Human_Human
gs_ind_0,Warburg Effect Mod By Deubiquitinating Enzymes And Substrates WP5216,1/24,0.32315777514255384,0.7114052368625343,3.8980370065433116,4.40327954155897,USP19,Module11,WikiPathways_2024_Human_Human
gs_ind_0,White Fat Cell Differentiation WP4149,1/32,0.4058126020192864,0.7160316787158149,2.906507613228591,2.621273993000981,EGR2,Module11,WikiPathways_2024_Human_Human
gs_ind_0,mBDNF And proBDNF Regulation Of GABA Neurotransmission WP4829,1/34,0.42485446298641005,0.7160316787158149,2.732619995744293,2.3391462407603534,GABRA3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,miRNA Targets In ECM And Membrane Receptors WP2911,1/22,0.30076401871204633,0.7114052368625343,4.261213470373703,5.119546770999496,COL6A3,Module11,WikiPathways_2024_Human_Human
gs_ind_0,AMP Metabolic Process (GO:0046033),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,AMPD1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,ATP Metabolic Process (GO:0046034),4/34,0.002089537847404254,0.03281348323331124,9.117424370458002,56.26191502486237,MYH6;MYH8;MYH4;MYH7,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acetylcholine Receptor Signaling Pathway (GO:0095500),3/19,0.0033123332582127916,0.046814310049407455,13.06657955323253,74.6115076074812,CHRNA3;CHRND;CHRNB2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acidic Amino Acid Transport (GO:0015800),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,SLC6A6,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin Filament Depolymerization (GO:0030042),2/10,0.010693264512827014,0.11430111311189885,18.05304944063515,81.92728782237063,CFL2;MICAL2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin Filament Organization (GO:0007015),15/134,4.183226967149259e-09,2.956147056785476e-07,8.34635856746523,161.01947592017456,NRAP;ACTA1;TTN;LMOD2;ACTC1;NEBL;TPM3;TCAP;LMOD3;TPM1;NEB;TRPV4;XIRP1;XIRP2;TPM2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin Filament Polymerization (GO:0030041),1/30,0.3861429520855973,0.593205114798164,3.103973212744658,2.953578372441838,INF2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin Nucleation (GO:0045010),2/19,0.036954527056444045,0.2797985619987906,8.763365468886942,28.90216751917883,LMOD3;LMOD2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin Polymerization Or Depolymerization (GO:0008154),3/52,0.051331724022999556,0.3624948639137352,4.345944039989215,12.905047518781103,CFL2;INF2;MICAL2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actin-Myosin Filament Sliding (GO:0033275),7/11,8.113288133917799e-11,7.938540389494955e-09,104.46416144745999,2427.2177707243577,TNNT2;MYH7;MYH2;MYH6;TPM1;MYH8;MYH4,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Action Potential (GO:0001508),4/32,0.0016615319436453027,0.027447644575543183,9.75854584915898,62.45484219942657,KCNE3;CHRNA1;SCN4A;DMD,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Activation Of GTPase Activity (GO:0090630),1/84,0.7455950302032568,0.8204125245835143,1.0926619266558533,0.3207756913801924,ARHGEF10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Activation Of Protein Kinase Activity (GO:0032147),1/78,0.7193933718596194,0.8069385970065572,1.1777281387556666,0.38788118360883295,CHRNA3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171),1/5,0.07805066037014591,0.39528131285768897,20.382213170400544,51.98273881250738,CHRNA3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Actomyosin Structure Organization (GO:0031032),22/73,1.7501851673723123e-22,4.4524710657951624e-20,29.121997102514758,1458.9290703541024,MYOZ1;TPM1;ACTN2;CASQ1;CSRP3;MYH7;CAPN3;KLHL41;MYPN;CSRP2;LMOD2;TNNT1;FLNC;ANKRD1;TNNT2;MYOM2;TTN;MYLK3;MYH6;LMOD3;TCAP;MYOZ2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acute Inflammatory Response (GO:0002526),1/20,0.27763246143654813,0.5224090102770551,4.6988876703744324,6.021423066804366,MYLK3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acylglycerol Biosynthetic Process (GO:0046463),1/16,0.2290583309623265,0.49216587328391775,5.913080612311937,8.714571592611058,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acylglycerol Catabolic Process (GO:0046464),1/19,0.26578247380740616,0.5122353131560918,4.953211867672152,6.563387480572783,PNPLA2,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Acylglycerol Metabolic Process (GO:0006639),2/33,0.09867206771603729,0.4157947909105914,4.8639919498815205,11.264778569670213,PNPLA2;CAV3,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Adherens Junction Assembly (GO:0034333),1/9,0.13609834365908835,0.44162523758765404,10.787708158619864,21.514762853450392,VCL,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Adherens Junction Organization (GO:0034332),1/26,0.3448371705238676,0.5689142424206999,3.591829399784354,3.8241594956115796,VCL,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Adult Heart Development (GO:0007512),3/7,0.00013805257782048677,0.003443193705640376,47.94912160620579,426.16584458772553,MYH6;TCAP;MYH7,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Aerobic Electron Transport Chain (GO:0019646),1/62,0.6356311171887599,0.7500211327125256,1.4857185435398141,0.6732338777535652,COX6A1,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Aerobic Respiration (GO:0009060),1/55,0.5915537671712008,0.7173082858358125,1.6773295465161906,0.8806025407059178,CHCHD10,Module11,GO_Biological_Process_2023_Human
gs_ind_0,Alanine Transport (GO:0032328),1/11,0.16374229764191228,0.4577586870340932,8.731742798952576,15.79975192380056,SLC6A6,Module11,GO_Biological_Process_2023_Human
